_vname_,_label_,_x_,_yhat_,_ids_
Leczenie_Cyklofofsfamid,Random Forest,0.6,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.61,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.62,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.63,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.64,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.65,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.66,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.67,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.68,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.6900000000000001,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.7000000000000001,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.71,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.72,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.73,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.74,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.75,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.76,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.77,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.78,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.79,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.8,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.81,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.8200000000000001,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.8300000000000001,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.84,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.85,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.86,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.87,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.88,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.89,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.9,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.91,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.92,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.93,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.9400000000000001,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.9500000000000001,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.96,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.97,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.98,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,0.99,0.1391666666666667,0
Leczenie_Cyklofofsfamid,Random Forest,1.0,0.1391666666666667,0
Leczenie_Plazmaferezy,Random Forest,0.0,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.01,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.02,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.03,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.04,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.05,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.06,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.07,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.08,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.09,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.1,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.11,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.12,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.13,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.14,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.15,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.16,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.17,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.18,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.19,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.2,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.21,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.22,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.23,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.24,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.25,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.26,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.27,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.28,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.29,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.3,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.31,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.32,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.33,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.34,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.35000000000000003,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.36,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.37,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.38,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.39,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.4,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.41000000000000003,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.42,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.43,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.44,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.45,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.46,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.47000000000000003,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.48,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.49,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.5,0.13833333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.51,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.52,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.53,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.54,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.55,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.56,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.5700000000000001,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.58,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.59,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.6,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.61,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.62,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.63,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.64,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.65,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.66,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.67,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.68,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.6900000000000001,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.7000000000000001,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.71,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.72,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.73,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.74,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.75,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.76,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.77,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.78,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.79,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.8,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.81,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.8200000000000001,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.8300000000000001,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.84,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.85,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.86,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.87,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.88,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.89,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.9,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.91,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.92,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.93,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.9400000000000001,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.9500000000000001,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.96,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.97,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.98,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,0.99,0.14708333333333334,0
Leczenie_Plazmaferezy,Random Forest,1.0,0.14708333333333334,0
Leczenie_Rituximab,Random Forest,0.0,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.01,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.02,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.03,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.04,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.05,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.06,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.07,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.08,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.09,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.1,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.11,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.12,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.13,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.14,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.15,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.16,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.17,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.18,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.19,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.2,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.21,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.22,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.23,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.24,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.25,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.26,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.27,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.28,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.29,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.3,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.31,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.32,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.33,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.34,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.35000000000000003,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.36,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.37,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.38,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.39,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.4,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.41000000000000003,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.42,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.43,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.44,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.45,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.46,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.47000000000000003,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.48,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.49,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.5,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.51,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.52,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.53,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.54,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.55,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.56,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.5700000000000001,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.58,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.59,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.6,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.61,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.62,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.63,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.64,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.65,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.66,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.67,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.68,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.6900000000000001,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.7000000000000001,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.71,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.72,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.73,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.74,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.75,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.76,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.77,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.78,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.79,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.8,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.81,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.8200000000000001,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.8300000000000001,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.84,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.85,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.86,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.87,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.88,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.89,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.9,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.91,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.92,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.93,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.9400000000000001,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.9500000000000001,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.96,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.97,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.98,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,0.99,0.1391666666666667,0
Leczenie_Rituximab,Random Forest,1.0,0.1391666666666667,0
Leczenie_MMF,Random Forest,0.0,0.1391666666666667,0
Leczenie_Azatiopryna,Random Forest,0.0,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.0,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.01,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.02,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.03,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.04,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.05,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.06,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.07,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.08,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.09,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.1,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.11,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.12,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.13,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.14,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.15,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.16,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.17,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.18,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.19,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.2,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.21,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.22,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.23,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.24,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.25,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.26,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.27,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.28,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.29,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.3,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.31,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.32,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.33,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.34,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.35000000000000003,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.36,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.37,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.38,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.39,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.4,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.41000000000000003,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.42,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.43,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.44,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.45,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.46,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.47000000000000003,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.48,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.49,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.5,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.51,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.52,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.53,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.54,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.55,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.56,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.5700000000000001,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.58,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.59,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.6,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.61,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.62,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.63,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.64,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.65,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.66,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.67,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.68,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.6900000000000001,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.7000000000000001,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.71,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.72,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.73,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.74,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.75,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.76,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.77,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.78,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.79,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.8,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.81,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.8200000000000001,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.8300000000000001,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.84,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.85,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.86,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.87,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.88,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.89,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.9,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.91,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.92,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.93,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.9400000000000001,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.9500000000000001,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.96,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.97,0.1391666666666667,0
Leczenie_Methotrexate,Random Forest,0.98,0.1391666666666667,0
